user_id,signup_date,country,plan,is_active,signup_month,sessions
U01861,2024-07-03,Chile,Free,True,2024-07,9.0
U01862,2023-12-26,Chile,Free,True,2023-12,15.0
U01863,2024-03-08,Chile,Free,False,2024-03,3.0
U01864,2023-10-12,Argentina,Free,True,2023-10,15.0
U01865,2023-10-22,Chile,Free,True,2023-10,21.0
U01866,2024-07-13,Argentina,Basic,False,2024-07,6.0
U01867,2024-09-17,Chile,Pro,True,2024-09,27.0
U01868,2023-11-11,Chile,Basic,True,2023-11,59.0
U01869,2024-07-18,Mexico,Free,False,2024-07,4.0
U01870,2023-08-17,Colombia,Basic,False,2023-08,18.0
U01871,2024-04-27,Mexico,Basic,True,2024-04,25.0
U01872,2024-04-12,Brazil,Pro,False,2024-04,24.0
U01873,2024-11-12,Chile,Free,True,2024-11,3.0
U01874,2023-09-05,Mexico,Free,False,2023-09,10.0
U01875,2024-07-18,Mexico,Free,True,2024-07,7.0
U01876,2024-07-17,Mexico,Free,False,2024-07,2.0
U01877,2024-10-28,Mexico,Free,False,2024-10,3.0
U01878,2023-08-07,Brazil,Free,True,2023-08,18.0
U01879,2024-02-26,Mexico,Free,False,2024-02,6.0
U01880,2023-12-08,Mexico,Pro,True,2023-12,92.0
U01881,2023-11-15,Chile,Basic,True,2023-11,41.0
U01882,2024-02-21,Mexico,Basic,True,2024-02,42.0
U01883,2024-09-09,Mexico,Free,True,2024-09,4.0
U01884,2024-11-21,Mexico,Free,True,2024-11,3.0
U01885,2024-02-25,Chile,Free,False,2024-02,1.0
U01886,2024-04-27,Colombia,Basic,True,2024-04,27.0
U01887,2024-04-09,Chile,Pro,True,2024-04,62.0
U01888,2023-08-09,Mexico,Free,False,2023-08,5.0
U01889,2024-03-13,Peru,Free,False,2024-03,7.0
U01890,2024-04-07,Colombia,Free,True,2024-04,10.0
U01891,2024-03-24,Chile,Free,False,2024-03,4.0
U01892,2024-08-17,Peru,Pro,True,2024-08,42.0
U01893,2023-07-13,Colombia,Free,False,2023-07,9.0
U01894,2023-11-30,Chile,Pro,True,2023-11,101.0
U01895,2024-01-31,Colombia,Free,False,2024-01,4.0
U01896,2024-10-22,Mexico,Basic,False,2024-10,5.0
U01897,2024-05-16,Mexico,Basic,False,2024-05,6.0
U01898,2024-08-31,Mexico,Free,False,2024-08,0.0
U01899,2024-07-18,Brazil,Free,True,2024-07,6.0
U01900,2023-07-10,Argentina,Free,True,2023-07,26.0
U01901,2024-02-16,Argentina,Free,True,2024-02,17.0
U01902,2024-05-02,Chile,Free,False,2024-05,4.0
U01903,2023-11-20,Spain,Free,True,2023-11,20.0
U01904,2024-08-04,Chile,Pro,True,2024-08,35.0
U01905,2024-07-30,Chile,Free,False,2024-07,0.0
U01906,2024-10-05,Mexico,Basic,True,2024-10,17.0
U01907,2023-12-29,Argentina,Free,True,2023-12,11.0
U01908,2024-01-08,Brazil,Free,True,2024-01,17.0
U01909,2024-01-27,Argentina,Free,True,2024-01,6.0
U01910,2023-08-28,Chile,Free,True,2023-08,28.0
U01911,2024-08-24,USA,Free,True,2024-08,4.0
U01912,2024-09-01,Chile,Free,False,2024-09,0.0
U01913,2024-01-28,Chile,Free,True,2024-01,12.0
U01914,2024-10-29,Colombia,Free,True,2024-10,4.0
U01915,2024-01-24,Argentina,Free,True,2024-01,15.0
U01916,2023-07-08,Mexico,Pro,True,2023-07,151.0
U01917,2024-03-09,Brazil,Free,False,2024-03,4.0
U01918,2024-10-14,Chile,Free,True,2024-10,3.0
U01919,2024-10-10,Peru,Free,False,2024-10,0.0
U01920,2024-08-04,Peru,Basic,True,2024-08,17.0
U01921,2024-03-12,Colombia,Free,True,2024-03,10.0
U01922,2024-07-28,Chile,Pro,True,2024-07,43.0
U01923,2024-08-06,Chile,Basic,False,2024-08,7.0
U01924,2023-12-09,Colombia,Free,True,2023-12,21.0
U01925,2023-09-07,Argentina,Basic,True,2023-09,77.0
U01926,2024-11-17,Argentina,Free,True,2024-11,2.0
U01927,2024-07-12,Chile,Free,False,2024-07,2.0
U01928,2024-05-29,Chile,Free,True,2024-05,13.0
U01929,2023-08-15,Chile,Free,False,2023-08,8.0
U01930,2024-10-15,Argentina,Free,False,2024-10,2.0
U01931,2024-08-10,Chile,Free,False,2024-08,1.0
U01932,2023-11-17,Argentina,Free,True,2023-11,14.0
U01933,2023-09-08,Argentina,Free,False,2023-09,9.0
U01934,2024-09-21,Peru,Free,False,2024-09,1.0
U01935,2023-12-22,Colombia,Basic,True,2023-12,55.0
U01936,2023-11-05,Mexico,Free,True,2023-11,13.0
U01937,2023-07-12,Chile,Basic,True,2023-07,66.0
U01938,2024-02-07,Brazil,Basic,True,2024-02,42.0
U01939,2024-09-25,Peru,Basic,False,2024-09,3.0
U01940,2023-10-14,Mexico,Free,True,2023-10,18.0
U01941,2023-07-05,Mexico,Free,True,2023-07,23.0
U01942,2024-03-12,Chile,Free,True,2024-03,10.0
U01943,2024-09-04,Chile,Free,False,2024-09,0.0
U01944,2023-09-03,Brazil,Free,False,2023-09,8.0
U01945,2023-12-19,Chile,Basic,True,2023-12,57.0
U01946,2024-05-30,Colombia,Free,False,2024-05,2.0
U01947,2024-08-08,Chile,Pro,True,2024-08,36.0
U01948,2024-06-30,Chile,Free,False,2024-06,2.0
U01949,2023-07-13,Mexico,Free,True,2023-07,25.0
U01950,2024-04-11,Mexico,Basic,True,2024-04,37.0
U01951,2024-02-09,Argentina,Free,True,2024-02,9.0
U01952,2023-10-13,Peru,Basic,False,2023-10,13.0
U01953,2023-12-23,Chile,Free,True,2023-12,18.0
U01954,2024-08-01,USA,Basic,True,2024-08,17.0
U01955,2024-06-05,Argentina,Free,False,2024-06,0.0
U01956,2024-11-05,Chile,Free,False,2024-11,0.0
U01957,2024-10-02,Colombia,Free,True,2024-10,3.0
U01958,2023-07-14,Colombia,Free,False,2023-07,1.0
U01959,2024-05-12,Mexico,Free,True,2024-05,13.0
U01960,2023-09-20,Mexico,Free,True,2023-09,16.0
U01961,2023-12-03,Colombia,Free,True,2023-12,17.0
U01962,2024-09-27,Mexico,Basic,True,2024-09,14.0
U01963,2023-08-10,USA,Free,False,2023-08,7.0
U01964,2024-04-21,Chile,Basic,False,2024-04,9.0
U01965,2024-06-15,Colombia,Free,False,2024-06,1.0
U01966,2024-03-11,Argentina,Basic,True,2024-03,31.0
U01967,2024-07-25,Chile,Free,False,2024-07,2.0
U01968,2023-09-05,Chile,Pro,True,2023-09,122.0
U01969,2023-11-22,Chile,Pro,True,2023-11,118.0
U01970,2024-01-26,Chile,Free,False,2024-01,4.0
U01971,2024-05-14,Chile,Free,True,2024-05,8.0
U01972,2024-03-11,Colombia,Free,False,2024-03,2.0
U01973,2024-01-23,Peru,Free,True,2024-01,17.0
U01974,2024-07-03,Chile,Free,True,2024-07,7.0
U01975,2024-11-29,Mexico,Basic,True,2024-11,4.0
U01976,2024-11-05,Mexico,Free,False,2024-11,1.0
U01977,2024-05-03,Chile,Basic,False,2024-05,7.0
U01978,2024-03-20,Mexico,Free,True,2024-03,15.0
U01979,2024-11-04,Chile,Free,True,2024-11,2.0
U01980,2023-12-06,Chile,Pro,True,2023-12,99.0
U01981,2024-07-18,Spain,Free,False,2024-07,2.0
U01982,2024-07-17,Mexico,Free,False,2024-07,2.0
U01983,2023-09-11,Chile,Free,False,2023-09,10.0
U01984,2024-07-29,Chile,Pro,True,2024-07,40.0
U01985,2024-03-18,Argentina,Basic,True,2024-03,31.0
U01986,2024-11-12,Mexico,Basic,True,2024-11,5.0
U01987,2024-07-29,Argentina,Pro,True,2024-07,40.0
U01988,2023-08-05,Mexico,Pro,True,2023-08,135.0
U01989,2023-07-29,Colombia,Basic,True,2023-07,65.0
U01990,2024-10-09,Chile,Pro,True,2024-10,24.0
U01991,2023-12-13,Peru,Free,False,2023-12,4.0
U01992,2024-07-28,Colombia,Free,False,2024-07,0.0
U01993,2024-01-10,Chile,Pro,True,2024-01,101.0
U01994,2024-05-05,Colombia,Free,False,2024-05,1.0
U01995,2024-05-11,Argentina,Basic,False,2024-05,7.0
U01996,2023-09-30,Colombia,Free,False,2023-09,6.0
U01997,2023-11-24,Chile,Free,False,2023-11,5.0
U01998,2024-05-11,Chile,Free,True,2024-05,7.0
U01999,2023-10-08,Argentina,Free,False,2023-10,6.0
U02000,2024-04-21,Chile,Basic,True,2024-04,24.0
U02001,2023-11-15,Chile,Free,False,2023-11,5.0
U02002,2024-10-04,Chile,Basic,True,2024-10,8.0
U02003,2024-01-04,Chile,Basic,False,2024-01,10.0
U02004,2024-08-22,Brazil,Free,True,2024-08,4.0
U02005,2023-12-18,Chile,Free,True,2023-12,19.0
U02006,2023-09-04,Colombia,Free,True,2023-09,18.0
U02007,2023-10-12,Chile,Free,False,2023-10,4.0
U02008,2023-08-12,Colombia,Free,True,2023-08,24.0
U02009,2024-03-29,Mexico,Pro,True,2024-03,64.0
U02010,2024-09-12,Argentina,Free,True,2024-09,6.0
U02011,2024-05-18,Spain,Basic,True,2024-05,32.0
U02012,2024-07-22,USA,Basic,False,2024-07,5.0
U02013,2023-10-11,Brazil,Free,True,2023-10,20.0
U02014,2023-11-20,Chile,Free,False,2023-11,2.0
U02015,2024-03-11,Colombia,Free,False,2024-03,2.0
U02016,2024-10-29,Argentina,Free,True,2024-10,3.0
U02017,2024-05-25,Mexico,Free,True,2024-05,9.0
U02018,2024-05-29,Chile,Basic,True,2024-05,34.0
U02019,2023-09-22,Spain,Free,False,2023-09,5.0
U02020,2024-10-30,Brazil,Pro,False,2024-10,7.0
U02021,2024-07-29,Chile,Free,True,2024-07,6.0
U02022,2024-11-28,Mexico,Free,True,2024-11,1.0
U02023,2024-10-21,Mexico,Free,True,2024-10,5.0
U02024,2024-03-03,Chile,Free,False,2024-03,2.0
U02025,2023-09-30,USA,Free,True,2023-09,14.0
U02026,2024-05-30,Argentina,Pro,True,2024-05,55.0
U02027,2024-03-20,Spain,Basic,True,2024-03,40.0
U02028,2023-11-17,Colombia,Pro,True,2023-11,101.0
U02029,2024-06-05,Spain,Pro,True,2024-06,51.0
U02030,2023-09-05,Mexico,Basic,False,2023-09,9.0
U02031,2024-07-25,Peru,Basic,False,2024-07,4.0
U02032,2024-09-20,Chile,Basic,True,2024-09,17.0
U02033,2023-09-28,Mexico,Free,False,2023-09,7.0
U02034,2024-01-09,Chile,Basic,True,2024-01,46.0
U02035,2024-05-16,Colombia,Pro,True,2024-05,64.0
U02036,2023-09-02,Chile,Basic,True,2023-09,51.0
U02037,2024-09-06,Mexico,Free,False,2024-09,3.0
U02038,2023-11-07,Colombia,Free,True,2023-11,23.0
U02039,2024-08-08,Brazil,Free,True,2024-08,4.0
U02040,2024-04-29,Mexico,Basic,True,2024-04,25.0
U02041,2024-04-16,Argentina,Free,False,2024-04,5.0
U02042,2023-08-05,Mexico,Basic,False,2023-08,12.0
U02043,2023-11-04,Peru,Free,False,2023-11,5.0
U02044,2024-02-06,Argentina,Free,True,2024-02,20.0
U02045,2024-06-06,Argentina,Free,False,2024-06,2.0
U02046,2024-02-16,Chile,Basic,False,2024-02,13.0
U02047,2023-12-31,Argentina,Pro,True,2023-12,96.0
U02048,2023-12-11,Colombia,Pro,True,2023-12,94.0
U02049,2024-10-27,Argentina,Pro,True,2024-10,12.0
U02050,2024-04-15,Spain,Free,False,2024-04,2.0
U02051,2024-08-07,Mexico,Free,False,2024-08,1.0
U02052,2023-08-25,Argentina,Basic,True,2023-08,61.0
U02053,2023-12-15,Mexico,Basic,True,2023-12,48.0
U02054,2023-11-26,Peru,Free,True,2023-11,17.0
U02055,2023-07-10,Brazil,Free,True,2023-07,25.0
U02056,2023-11-29,USA,Free,False,2023-11,9.0
U02057,2023-12-20,Chile,Pro,False,2023-12,14.0
U02058,2023-12-31,Chile,Pro,True,2023-12,97.0
U02059,2024-06-11,Spain,Basic,True,2024-06,23.0
U02060,2024-08-17,Chile,Free,True,2024-08,5.0
U02061,2024-05-05,Spain,Basic,True,2024-05,32.0
U02062,2024-07-19,USA,Basic,True,2024-07,15.0
U02063,2023-09-30,Brazil,Basic,True,2023-09,67.0
U02064,2024-04-07,Mexico,Basic,True,2024-04,39.0
U02065,2023-10-28,Mexico,Free,False,2023-10,4.0
U02066,2024-02-16,Colombia,Free,False,2024-02,5.0
U02067,2024-04-06,Chile,Basic,True,2024-04,42.0
U02068,2024-07-28,Colombia,Free,True,2024-07,9.0
U02069,2023-11-06,Chile,Free,False,2023-11,7.0
U02070,2024-01-06,Argentina,Free,True,2024-01,13.0
U02071,2024-11-12,Peru,Free,False,2024-11,0.0
U02072,2023-11-05,Chile,Basic,True,2023-11,64.0
U02073,2023-10-29,Colombia,Free,True,2023-10,21.0
U02074,2024-09-30,Chile,Basic,True,2024-09,14.0
U02075,2024-01-28,Chile,Basic,True,2024-01,48.0
U02076,2023-08-05,Chile,Free,True,2023-08,20.0
U02077,2023-12-23,Spain,Free,True,2023-12,20.0
U02078,2024-05-03,Spain,Free,False,2024-05,1.0
U02079,2024-04-26,Mexico,Basic,True,2024-04,30.0
U02080,2024-05-16,USA,Free,True,2024-05,9.0
U02081,2024-01-31,Argentina,Basic,True,2024-01,58.0
U02082,2023-08-07,Chile,Free,False,2023-08,5.0
U02083,2023-11-15,Chile,Basic,True,2023-11,44.0
U02084,2023-11-09,Mexico,Basic,True,2023-11,52.0
U02085,2024-03-23,Brazil,Free,True,2024-03,13.0
U02086,2023-09-24,Argentina,Pro,False,2023-09,25.0
U02087,2023-11-24,Chile,Free,False,2023-11,5.0
U02088,2024-01-14,Colombia,Basic,True,2024-01,33.0
U02089,2023-12-15,Chile,Free,False,2023-12,4.0
U02090,2024-09-17,Spain,Free,True,2024-09,4.0
U02091,2024-04-02,Chile,Free,False,2024-04,2.0
U02092,2023-09-06,Chile,Free,False,2023-09,7.0
U02093,2024-04-05,Peru,Free,True,2024-04,11.0
U02094,2023-10-09,Spain,Free,True,2023-10,22.0
U02095,2023-10-16,Chile,Basic,True,2023-10,52.0
U02096,2024-05-09,Peru,Basic,True,2024-05,22.0
U02097,2024-06-22,Brazil,Basic,True,2024-06,25.0
U02098,2023-10-10,Chile,Pro,False,2023-10,27.0
U02099,2024-08-02,Peru,Free,False,2024-08,1.0
U02100,2024-08-16,Chile,Free,True,2024-08,5.0
U02101,2023-12-07,Chile,Basic,True,2023-12,60.0
U02102,2024-03-30,Argentina,Free,False,2024-03,4.0
U02103,2024-03-12,Mexico,Basic,True,2024-03,39.0
U02104,2024-09-22,Peru,Pro,True,2024-09,21.0
U02105,2024-04-08,Colombia,Pro,True,2024-04,72.0
U02106,2024-02-20,Brazil,Free,False,2024-02,0.0
U02107,2024-08-20,Peru,Basic,True,2024-08,25.0
U02108,2023-09-17,Spain,Basic,True,2023-09,54.0
U02109,2023-08-28,Chile,Free,False,2023-08,3.0
U02110,2023-07-11,Mexico,Pro,True,2023-07,122.0
U02111,2023-11-17,Colombia,Free,False,2023-11,3.0
U02112,2023-11-05,Colombia,Free,False,2023-11,2.0
U02113,2023-07-08,Argentina,Basic,False,2023-07,18.0
U02114,2024-03-07,Argentina,Pro,False,2024-03,21.0
U02115,2023-08-13,Spain,Basic,True,2023-08,81.0
U02116,2024-02-16,Mexico,Free,True,2024-02,15.0
U02117,2024-06-26,Mexico,Pro,True,2024-06,46.0
U02118,2024-07-17,Mexico,Pro,True,2024-07,47.0
U02119,2023-10-29,Mexico,Free,True,2023-10,17.0
U02120,2023-07-03,Colombia,Basic,True,2023-07,57.0
U02121,2024-05-08,Spain,Pro,True,2024-05,59.0
U02122,2023-08-06,Brazil,Pro,True,2023-08,147.0
U02123,2023-08-28,Colombia,Free,True,2023-08,21.0
U02124,2024-06-27,Mexico,Free,False,2024-06,4.0
U02125,2024-08-15,Chile,Free,True,2024-08,6.0
U02126,2023-09-25,Brazil,Free,True,2023-09,23.0
U02127,2024-11-11,Argentina,Free,True,2024-11,2.0
U02128,2024-10-24,Chile,Free,True,2024-10,2.0
U02129,2024-01-03,Chile,Free,False,2024-01,1.0
U02130,2024-09-22,Mexico,Free,True,2024-09,1.0
U02131,2024-07-02,Argentina,Pro,True,2024-07,49.0
U02132,2024-04-17,Mexico,Free,False,2024-04,3.0
U02133,2023-08-02,Chile,Free,True,2023-08,30.0
U02134,2024-03-29,Mexico,Free,True,2024-03,13.0
U02135,2023-11-08,Argentina,Free,False,2023-11,3.0
U02136,2024-11-25,Argentina,Basic,False,2024-11,1.0
U02137,2023-11-12,Chile,Free,True,2023-11,24.0
U02138,2023-12-07,Chile,Free,False,2023-12,4.0
U02139,2023-08-23,Mexico,Basic,False,2023-08,12.0
U02140,2023-07-09,Chile,Free,True,2023-07,29.0
U02141,2024-09-12,Chile,Free,True,2024-09,7.0
U02142,2024-03-12,Chile,Free,True,2024-03,10.0
U02143,2024-03-10,Mexico,Basic,True,2024-03,30.0
U02144,2023-10-14,Colombia,Basic,True,2023-10,55.0
U02145,2023-11-30,Chile,Free,True,2023-11,23.0
U02146,2024-01-13,Mexico,Pro,True,2024-01,92.0
U02147,2023-10-02,Mexico,Pro,True,2023-10,123.0
U02148,2024-02-22,Mexico,Free,True,2024-02,8.0
U02149,2024-09-10,Mexico,Basic,True,2024-09,16.0
U02150,2024-04-13,Argentina,Pro,True,2024-04,58.0
U02151,2023-08-18,Chile,Free,False,2023-08,10.0
U02152,2024-05-25,Mexico,Free,False,2024-05,1.0
U02153,2023-10-12,Chile,Free,True,2023-10,21.0
U02154,2024-06-07,Chile,Free,True,2024-06,10.0
U02155,2023-11-11,Argentina,Free,True,2023-11,28.0
U02156,2024-07-15,Chile,Free,False,2024-07,1.0
U02157,2023-09-28,Chile,Pro,True,2023-09,134.0
U02158,2023-11-01,Spain,Free,False,2023-11,3.0
U02159,2024-01-12,Mexico,Free,True,2024-01,21.0
U02160,2024-06-16,Mexico,Free,False,2024-06,1.0
U02161,2023-12-05,Chile,Free,False,2023-12,2.0
U02162,2024-03-15,Argentina,Pro,True,2024-03,78.0
U02163,2024-06-20,Mexico,Pro,True,2024-06,61.0
U02164,2024-09-19,Mexico,Free,False,2024-09,0.0
U02165,2024-11-27,Chile,Basic,True,2024-11,6.0
U02166,2023-11-10,Spain,Free,True,2023-11,14.0
U02167,2024-01-11,Mexico,Basic,True,2024-01,45.0
U02168,2023-09-15,Argentina,Free,True,2023-09,26.0
U02169,2024-08-03,Chile,Free,True,2024-08,4.0
U02170,2023-12-11,Colombia,Basic,True,2023-12,43.0
U02171,2024-10-09,Argentina,Free,True,2024-10,4.0
U02172,2024-02-11,Chile,Free,True,2024-02,21.0
U02173,2024-02-15,Chile,Free,True,2024-02,12.0
U02174,2023-11-29,Chile,Pro,True,2023-11,95.0
U02175,2023-08-22,Chile,Basic,False,2023-08,17.0
U02176,2023-10-27,Mexico,Free,False,2023-10,9.0
U02177,2024-07-12,Spain,Free,False,2024-07,1.0
U02178,2024-03-27,Mexico,Basic,True,2024-03,34.0
U02179,2024-05-28,Colombia,Pro,True,2024-05,49.0
U02180,2024-06-29,Spain,Free,True,2024-06,7.0
U02181,2023-07-17,USA,Free,False,2023-07,7.0
U02182,2023-10-17,Argentina,Basic,False,2023-10,10.0
U02183,2024-03-20,Colombia,Pro,True,2024-03,78.0
U02184,2024-09-25,Chile,Free,False,2024-09,1.0
U02185,2024-08-08,Chile,Free,False,2024-08,1.0
U02186,2024-07-12,Mexico,Free,True,2024-07,6.0
U02187,2024-10-13,Brazil,Free,True,2024-10,4.0
U02188,2024-11-14,Chile,Pro,True,2024-11,11.0
U02189,2024-05-13,Chile,Free,True,2024-05,8.0
U02190,2024-01-09,Chile,Free,True,2024-01,17.0
U02191,2024-08-16,Colombia,Free,False,2024-08,1.0
U02192,2023-07-13,Mexico,Basic,True,2023-07,59.0
U02193,2023-07-14,Colombia,Basic,True,2023-07,56.0
U02194,2024-03-11,Chile,Basic,False,2024-03,13.0
U02195,2023-07-14,Chile,Basic,False,2023-07,18.0
U02196,2024-06-11,Chile,Pro,True,2024-06,63.0
U02197,2024-09-27,Mexico,Basic,True,2024-09,9.0
U02198,2024-03-06,Argentina,Free,False,2024-03,4.0
U02199,2023-11-04,Chile,Free,False,2023-11,7.0
U02200,2023-10-14,Peru,Free,True,2023-10,18.0
U02201,2024-02-15,Mexico,Free,True,2024-02,17.0
U02202,2024-04-19,Brazil,Free,True,2024-04,7.0
U02203,2023-10-24,USA,Free,True,2023-10,16.0
U02204,2024-04-14,Colombia,Free,True,2024-04,7.0
U02205,2023-09-25,Colombia,Pro,True,2023-09,112.0
U02206,2024-06-07,Argentina,Basic,True,2024-06,20.0
U02207,2024-05-04,Chile,Basic,False,2024-05,11.0
U02208,2024-04-03,Argentina,Pro,False,2024-04,13.0
U02209,2023-09-17,Brazil,Basic,False,2023-09,18.0
U02210,2023-11-28,Mexico,Free,False,2023-11,2.0
U02211,2024-11-01,Chile,Basic,True,2024-11,9.0
U02212,2024-04-11,Mexico,Free,True,2024-04,10.0
U02213,2024-07-29,Mexico,Free,True,2024-07,7.0
U02214,2024-08-27,Colombia,Basic,True,2024-08,18.0
U02215,2024-03-08,Colombia,Free,False,2024-03,4.0
U02216,2024-11-16,Peru,Free,True,2024-11,2.0
U02217,2024-09-04,Peru,Free,False,2024-09,1.0
U02218,2024-02-10,Chile,Basic,True,2024-02,31.0
U02219,2023-07-18,Mexico,Free,True,2023-07,18.0
U02220,2023-10-21,Mexico,Free,False,2023-10,5.0
U02221,2023-11-20,Chile,Free,False,2023-11,5.0
U02222,2024-09-04,Peru,Free,True,2024-09,4.0
U02223,2023-11-19,Argentina,Free,True,2023-11,14.0
U02224,2023-07-27,Mexico,Basic,True,2023-07,83.0
U02225,2023-10-17,Chile,Basic,False,2023-10,17.0
U02226,2023-12-09,Mexico,Free,True,2023-12,11.0
U02227,2023-09-17,Peru,Free,True,2023-09,18.0
U02228,2024-01-03,Chile,Free,False,2024-01,2.0
U02229,2024-05-02,Argentina,Free,True,2024-05,11.0
U02230,2023-07-14,Chile,Free,False,2023-07,7.0
U02231,2023-08-02,Chile,Basic,True,2023-08,79.0
U02232,2024-08-09,Argentina,Basic,False,2024-08,5.0
U02233,2024-03-21,Colombia,Pro,True,2024-03,72.0
U02234,2024-09-06,Chile,Pro,True,2024-09,31.0
U02235,2024-07-21,Chile,Pro,True,2024-07,43.0
U02236,2023-08-27,Chile,Free,False,2023-08,5.0
U02237,2023-09-18,Mexico,Basic,True,2023-09,58.0
U02238,2024-08-18,Chile,Basic,False,2024-08,7.0
U02239,2024-09-07,Chile,Free,True,2024-09,7.0
U02240,2024-06-08,Chile,Free,False,2024-06,2.0
U02241,2023-09-05,Chile,Free,False,2023-09,3.0
U02242,2024-01-09,Colombia,Basic,True,2024-01,48.0
U02243,2024-04-01,Colombia,Free,True,2024-04,10.0
U02244,2024-11-07,Mexico,Free,False,2024-11,0.0
U02245,2023-07-09,Argentina,Pro,False,2023-07,39.0
U02246,2024-11-24,Argentina,Free,False,2024-11,1.0
U02247,2023-11-10,Chile,Basic,True,2023-11,52.0
U02248,2024-11-27,Peru,Free,True,2024-11,0.0
U02249,2024-07-26,Brazil,Free,True,2024-07,7.0
U02250,2023-12-13,Mexico,Free,False,2023-12,4.0
U02251,2023-10-04,Chile,Pro,True,2023-10,106.0
U02252,2023-11-22,Chile,Basic,False,2023-11,19.0
U02253,2024-06-14,Chile,Free,True,2024-06,7.0
U02254,2024-09-14,Argentina,Free,False,2024-09,0.0
U02255,2024-03-01,Colombia,Free,True,2024-03,9.0
U02256,2023-12-04,USA,Basic,True,2023-12,49.0
U02257,2023-07-16,Brazil,Free,False,2023-07,4.0
U02258,2023-09-28,Mexico,Free,True,2023-09,17.0
U02259,2024-04-28,Chile,Free,True,2024-04,11.0
U02260,2023-09-30,Argentina,Free,True,2023-09,23.0
U02261,2024-10-27,Argentina,Pro,True,2024-10,16.0
U02262,2023-11-21,USA,Pro,True,2023-11,115.0
U02263,2024-07-07,Mexico,Pro,True,2024-07,45.0
U02264,2023-11-10,Colombia,Free,False,2023-11,10.0
U02265,2024-05-17,Argentina,Free,True,2024-05,7.0
U02266,2024-03-26,USA,Pro,True,2024-03,80.0
U02267,2023-08-28,Chile,Basic,False,2023-08,17.0
U02268,2023-07-09,Chile,Free,True,2023-07,29.0
U02269,2024-08-12,Chile,Pro,True,2024-08,43.0
U02270,2023-10-04,Mexico,Free,False,2023-10,4.0
U02271,2024-10-19,Chile,Free,True,2024-10,2.0
U02272,2024-08-10,Chile,Basic,True,2024-08,15.0
U02273,2024-05-20,Colombia,Free,True,2024-05,11.0
U02274,2024-10-30,Mexico,Free,False,2024-10,0.0
U02275,2024-10-24,Chile,Free,False,2024-10,0.0
U02276,2024-07-24,Peru,Free,False,2024-07,2.0
U02277,2024-10-27,Chile,Free,True,2024-10,3.0
U02278,2024-09-06,Colombia,Free,True,2024-09,5.0
U02279,2023-09-09,Chile,Free,False,2023-09,11.0
U02280,2024-10-05,Colombia,Pro,True,2024-10,23.0
U02281,2024-03-22,Chile,Free,False,2024-03,1.0
U02282,2024-09-11,Argentina,Free,True,2024-09,5.0
U02283,2024-06-22,Mexico,Pro,True,2024-06,48.0
U02284,2023-12-12,Mexico,Pro,False,2023-12,28.0
U02285,2024-08-02,Colombia,Basic,False,2024-08,3.0
U02286,2024-01-20,Argentina,Free,False,2024-01,0.0
U02287,2024-05-27,Peru,Basic,False,2024-05,5.0
U02288,2024-05-20,Brazil,Free,False,2024-05,2.0
U02289,2024-11-23,Chile,Pro,False,2024-11,4.0
U02290,2024-08-20,Argentina,Free,False,2024-08,2.0
U02291,2023-11-06,Colombia,Basic,True,2023-11,47.0
U02292,2023-08-07,USA,Free,True,2023-08,21.0
U02293,2023-12-18,Chile,Basic,True,2023-12,53.0
U02294,2024-01-12,Colombia,Pro,True,2024-01,103.0
U02295,2024-07-07,Brazil,Free,True,2024-07,10.0
U02296,2023-11-05,Colombia,Basic,True,2023-11,49.0
U02297,2024-08-24,Peru,Free,True,2024-08,5.0
U02298,2024-06-08,Chile,Free,True,2024-06,8.0
U02299,2023-12-29,Chile,Basic,True,2023-12,64.0
U02300,2024-04-17,Argentina,Basic,True,2024-04,44.0
U02301,2024-04-16,Spain,Basic,False,2024-04,7.0
U02302,2023-10-10,Peru,Pro,True,2023-10,136.0
U02303,2023-07-17,Mexico,Basic,True,2023-07,70.0
U02304,2023-10-11,Colombia,Basic,False,2023-10,13.0
U02305,2024-04-22,Chile,Pro,True,2024-04,60.0
U02306,2024-07-25,Brazil,Free,False,2024-07,2.0
U02307,2024-06-24,Brazil,Pro,True,2024-06,60.0
U02308,2024-08-09,Mexico,Free,True,2024-08,9.0
U02309,2024-04-16,Argentina,Free,True,2024-04,11.0
U02310,2024-08-28,Chile,Basic,False,2024-08,3.0
U02311,2023-08-03,Chile,Free,True,2023-08,22.0
U02312,2024-05-21,Spain,Free,False,2024-05,3.0
U02313,2024-03-04,Mexico,Basic,True,2024-03,40.0
U02314,2024-08-06,Peru,Basic,True,2024-08,19.0
U02315,2023-11-09,Mexico,Pro,True,2023-11,94.0
U02316,2024-08-16,Colombia,Pro,True,2024-08,35.0
U02317,2023-10-10,Chile,Basic,True,2023-10,59.0
U02318,2024-08-05,Colombia,Basic,True,2024-08,23.0
U02319,2023-12-10,Chile,Pro,True,2023-12,96.0
U02320,2024-09-20,Peru,Free,True,2024-09,3.0
U02321,2023-09-19,Chile,Basic,False,2023-09,23.0
U02322,2024-10-07,Peru,Basic,True,2024-10,12.0
U02323,2024-02-13,Colombia,Free,True,2024-02,13.0
U02324,2024-07-22,Argentina,Basic,True,2024-07,12.0
U02325,2023-11-25,Colombia,Basic,True,2023-11,44.0
U02326,2023-10-14,Spain,Free,True,2023-10,19.0
U02327,2023-11-23,Brazil,Free,True,2023-11,17.0
