transaction_id,user_id,amount,transaction_date,status,plan,country
T0000444,U00081,88.98,2024-08-04,completed,Pro,Chile
T0000445,U00081,90.4,2024-09-03,completed,Pro,Chile
T0000446,U00081,87.53,2024-10-03,completed,Pro,Chile
T0000447,U00081,88.59,2024-11-02,completed,Pro,Chile
T0000448,U00083,87.98,2023-12-06,completed,Pro,Chile
T0000449,U00083,89.66,2024-01-05,completed,Pro,Chile
T0000450,U00083,90.39,2024-02-04,completed,Pro,Chile
T0000451,U00083,90.13,2024-03-05,completed,Pro,Chile
T0000452,U00083,88.13,2024-04-04,completed,Pro,Chile
T0000453,U00083,90.1,2024-05-04,completed,Pro,Chile
T0000454,U00083,88.51,2024-06-03,completed,Pro,Chile
T0000455,U00083,90.25,2024-07-03,completed,Pro,Chile
T0000456,U00083,0.0,2024-08-02,failed,Pro,Chile
T0000457,U00083,0.0,2024-09-01,failed,Pro,Chile
T0000458,U00083,88.21,2024-10-01,completed,Pro,Chile
T0000459,U00083,89.84,2024-10-31,completed,Pro,Chile
T0000460,U00083,87.74,2024-11-30,completed,Pro,Chile
T0000461,U00084,87.65,2023-12-29,completed,Pro,Chile
T0000462,U00084,89.26,2024-01-28,completed,Pro,Chile
T0000463,U00084,87.65,2024-02-27,completed,Pro,Chile
T0000464,U00084,89.69,2024-03-28,completed,Pro,Chile
T0000465,U00084,90.05,2024-04-27,completed,Pro,Chile
T0000466,U00084,88.52,2024-05-27,completed,Pro,Chile
T0000467,U00084,87.97,2024-06-26,completed,Pro,Chile
T0000468,U00084,88.48,2024-07-26,completed,Pro,Chile
T0000469,U00084,88.26,2024-08-25,completed,Pro,Chile
T0000470,U00084,90.29,2024-09-24,completed,Pro,Chile
T0000471,U00084,88.02,2024-10-24,completed,Pro,Chile
T0000472,U00084,90.03,2024-11-23,completed,Pro,Chile
T0000473,U00085,27.52,2024-06-05,completed,Basic,Mexico
T0000474,U00085,28.58,2024-07-05,completed,Basic,Mexico
T0000475,U00085,29.4,2024-08-04,completed,Basic,Mexico
T0000476,U00085,27.79,2024-09-03,completed,Basic,Mexico
T0000477,U00085,28.22,2024-10-03,completed,Basic,Mexico
T0000478,U00085,29.32,2024-11-02,completed,Basic,Mexico
T0000479,U00087,88.79,2023-08-09,completed,Pro,Chile
T0000480,U00087,89.16,2023-09-08,completed,Pro,Chile
T0000481,U00087,90.4,2023-10-08,completed,Pro,Chile
T0000482,U00087,90.23,2023-11-07,completed,Pro,Chile
T0000483,U00087,89.76,2023-12-07,completed,Pro,Chile
T0000484,U00087,90.33,2024-01-06,completed,Pro,Chile
T0000485,U00087,89.83,2024-02-05,completed,Pro,Chile
T0000486,U00087,88.19,2024-03-06,completed,Pro,Chile
T0000487,U00087,89.69,2024-04-05,completed,Pro,Chile
T0000488,U00087,89.2,2024-05-05,completed,Pro,Chile
T0000489,U00087,0.0,2024-06-04,failed,Pro,Chile
T0000490,U00087,89.15,2024-07-04,completed,Pro,Chile
T0000491,U00087,89.26,2024-08-03,completed,Pro,Chile
T0000492,U00087,88.27,2024-09-02,completed,Pro,Chile
T0000493,U00087,88.56,2024-10-02,completed,Pro,Chile
T0000494,U00087,90.48,2024-11-01,completed,Pro,Chile
T0000495,U00087,89.54,2024-12-01,completed,Pro,Chile
T0000496,U00090,88.09,2023-09-10,completed,Pro,Chile
T0000497,U00090,88.07,2023-10-10,completed,Pro,Chile
T0000498,U00090,88.41,2023-11-09,completed,Pro,Chile
T0000499,U00090,90.45,2023-12-09,completed,Pro,Chile
T0000500,U00090,89.05,2024-01-08,completed,Pro,Chile
T0000501,U00090,90.44,2024-02-07,completed,Pro,Chile
T0000502,U00090,90.23,2024-03-08,completed,Pro,Chile
T0000503,U00090,89.21,2024-04-07,completed,Pro,Chile
T0000504,U00090,89.17,2024-05-07,completed,Pro,Chile
T0000505,U00090,89.39,2024-06-06,completed,Pro,Chile
T0000506,U00090,89.59,2024-07-06,completed,Pro,Chile
T0000507,U00090,87.77,2024-08-05,completed,Pro,Chile
T0000508,U00090,87.55,2024-09-04,completed,Pro,Chile
T0000509,U00090,88.42,2024-10-04,completed,Pro,Chile
T0000510,U00090,89.45,2024-11-03,completed,Pro,Chile
T0000511,U00091,28.17,2024-08-13,completed,Basic,Peru
T0000512,U00091,28.95,2024-09-12,completed,Basic,Peru
T0000513,U00091,29.74,2024-10-12,completed,Basic,Peru
T0000514,U00091,27.74,2024-11-11,completed,Basic,Peru
T0000515,U00097,28.74,2024-06-03,completed,Basic,Argentina
T0000516,U00097,28.93,2024-07-03,completed,Basic,Argentina
T0000517,U00097,28.13,2024-08-02,completed,Basic,Argentina
T0000518,U00097,29.13,2024-09-01,completed,Basic,Argentina
T0000519,U00097,0.0,2024-10-01,failed,Basic,Argentina
T0000520,U00097,0.0,2024-10-31,failed,Basic,Argentina
T0000521,U00097,29.45,2024-11-30,completed,Basic,Argentina
T0000522,U00099,27.65,2024-04-28,completed,Basic,Chile
T0000523,U00099,28.35,2024-05-28,completed,Basic,Chile
T0000524,U00099,30.48,2024-06-27,completed,Basic,Chile
T0000525,U00099,27.84,2024-07-27,completed,Basic,Chile
T0000526,U00099,29.03,2024-08-26,completed,Basic,Chile
T0000527,U00099,28.91,2024-09-25,completed,Basic,Chile
T0000528,U00099,28.85,2024-10-25,completed,Basic,Chile
T0000529,U00099,29.1,2024-11-24,completed,Basic,Chile
T0000530,U00100,27.81,2024-07-23,completed,Basic,Brazil
T0000531,U00100,28.28,2024-08-22,completed,Basic,Brazil
T0000532,U00100,30.01,2024-09-21,completed,Basic,Brazil
T0000533,U00100,28.92,2024-10-21,completed,Basic,Brazil
T0000534,U00100,29.88,2024-11-20,completed,Basic,Brazil
T0000535,U00104,28.21,2023-12-21,completed,Basic,Chile
T0000536,U00104,29.23,2024-01-20,completed,Basic,Chile
T0000537,U00104,28.14,2024-02-19,completed,Basic,Chile
T0000538,U00104,28.93,2024-03-20,completed,Basic,Chile
T0000539,U00104,29.2,2024-04-19,completed,Basic,Chile
T0000540,U00104,28.22,2024-05-19,completed,Basic,Chile
T0000541,U00104,28.18,2024-06-18,completed,Basic,Chile
T0000542,U00104,28.76,2024-07-18,completed,Basic,Chile
T0000543,U00104,29.31,2024-08-17,completed,Basic,Chile
T0000544,U00104,28.38,2024-09-16,completed,Basic,Chile
T0000545,U00104,28.37,2024-10-16,completed,Basic,Chile
T0000546,U00104,29.85,2024-11-15,completed,Basic,Chile
T0000547,U00107,88.2,2024-03-07,completed,Pro,Colombia
T0000548,U00107,89.31,2024-04-06,completed,Pro,Colombia
T0000549,U00107,87.91,2024-05-06,completed,Pro,Colombia
T0000550,U00107,89.16,2024-06-05,completed,Pro,Colombia
T0000551,U00107,87.78,2024-07-05,completed,Pro,Colombia
T0000552,U00107,87.73,2024-08-04,completed,Pro,Colombia
T0000553,U00107,87.75,2024-09-03,completed,Pro,Colombia
T0000554,U00107,88.7,2024-10-03,completed,Pro,Colombia
T0000555,U00107,88.94,2024-11-02,completed,Pro,Colombia
T0000556,U00110,88.44,2023-07-06,completed,Pro,Brazil
T0000557,U00110,88.24,2023-08-05,completed,Pro,Brazil
T0000558,U00110,0.0,2023-09-04,failed,Pro,Brazil
T0000559,U00110,89.74,2023-10-04,completed,Pro,Brazil
T0000560,U00110,87.81,2023-11-03,completed,Pro,Brazil
T0000561,U00110,88.8,2023-12-03,completed,Pro,Brazil
T0000562,U00110,88.56,2024-01-02,completed,Pro,Brazil
T0000563,U00110,90.3,2024-02-01,completed,Pro,Brazil
T0000564,U00110,88.29,2024-03-02,completed,Pro,Brazil
T0000565,U00110,90.27,2024-04-01,completed,Pro,Brazil
T0000566,U00110,88.52,2024-05-01,completed,Pro,Brazil
T0000567,U00110,89.39,2024-05-31,completed,Pro,Brazil
T0000568,U00110,87.98,2024-06-30,completed,Pro,Brazil
T0000569,U00110,87.61,2024-07-30,completed,Pro,Brazil
T0000570,U00110,88.01,2024-08-29,completed,Pro,Brazil
T0000571,U00110,89.75,2024-09-28,completed,Pro,Brazil
T0000572,U00110,88.35,2024-10-28,completed,Pro,Brazil
T0000573,U00110,89.4,2024-11-27,completed,Pro,Brazil
T0000574,U00114,89.08,2024-05-20,completed,Pro,Brazil
T0000575,U00114,88.96,2024-06-19,completed,Pro,Brazil
T0000576,U00114,87.55,2024-07-19,completed,Pro,Brazil
T0000577,U00114,90.29,2024-08-18,completed,Pro,Brazil
T0000578,U00114,88.4,2024-09-17,completed,Pro,Brazil
T0000579,U00114,88.89,2024-10-17,completed,Pro,Brazil
T0000580,U00114,88.02,2024-11-16,completed,Pro,Brazil
T0000581,U00116,29.57,2023-12-10,completed,Basic,Mexico
T0000582,U00116,30.18,2024-01-09,completed,Basic,Mexico
T0000583,U00116,28.59,2024-02-08,completed,Basic,Mexico
T0000584,U00116,28.24,2024-03-09,completed,Basic,Mexico
T0000585,U00116,28.34,2024-04-08,completed,Basic,Mexico
T0000586,U00116,28.93,2024-05-08,completed,Basic,Mexico
T0000587,U00116,29.63,2024-06-07,completed,Basic,Mexico
T0000588,U00116,27.56,2024-07-07,completed,Basic,Mexico
T0000589,U00116,28.98,2024-08-06,completed,Basic,Mexico
T0000590,U00116,0.0,2024-09-05,failed,Basic,Mexico
T0000591,U00116,29.18,2024-10-05,completed,Basic,Mexico
T0000592,U00116,29.64,2024-11-04,completed,Basic,Mexico
T0000593,U00117,30.42,2024-03-10,completed,Basic,Chile
T0000594,U00117,28.92,2024-04-09,completed,Basic,Chile
T0000595,U00117,30.37,2024-05-09,completed,Basic,Chile
T0000596,U00117,27.91,2024-06-08,completed,Basic,Chile
T0000597,U00117,29.1,2024-07-08,completed,Basic,Chile
T0000598,U00117,28.82,2024-08-07,completed,Basic,Chile
T0000599,U00117,29.11,2024-09-06,completed,Basic,Chile
T0000600,U00117,30.09,2024-10-06,completed,Basic,Chile
T0000601,U00117,27.58,2024-11-05,completed,Basic,Chile
T0000602,U00118,27.6,2024-11-08,completed,Basic,Chile
T0000603,U00123,88.31,2023-07-21,completed,Pro,Argentina
T0000604,U00123,88.2,2023-08-20,completed,Pro,Argentina
T0000605,U00123,89.01,2023-09-19,completed,Pro,Argentina
T0000606,U00123,88.95,2023-10-19,completed,Pro,Argentina
T0000607,U00123,87.96,2023-11-18,completed,Pro,Argentina
T0000608,U00123,88.34,2023-12-18,completed,Pro,Argentina
T0000609,U00123,89.14,2024-01-17,completed,Pro,Argentina
T0000610,U00123,89.56,2024-02-16,completed,Pro,Argentina
T0000611,U00123,88.83,2024-03-17,completed,Pro,Argentina
T0000612,U00123,89.03,2024-04-16,completed,Pro,Argentina
T0000613,U00123,89.99,2024-05-16,completed,Pro,Argentina
T0000614,U00123,88.88,2024-06-15,completed,Pro,Argentina
T0000615,U00123,88.71,2024-07-15,completed,Pro,Argentina
T0000616,U00123,89.6,2024-08-14,completed,Pro,Argentina
T0000617,U00123,89.42,2024-09-13,completed,Pro,Argentina
T0000618,U00123,89.35,2024-10-13,completed,Pro,Argentina
T0000619,U00123,89.1,2024-11-12,completed,Pro,Argentina
T0000620,U00124,89.04,2023-07-07,completed,Pro,Chile
T0000621,U00124,89.1,2023-08-06,completed,Pro,Chile
T0000622,U00124,87.62,2023-09-05,completed,Pro,Chile
T0000623,U00124,88.31,2023-10-05,completed,Pro,Chile
T0000624,U00124,87.63,2023-11-04,completed,Pro,Chile
T0000625,U00124,88.35,2023-12-04,completed,Pro,Chile
T0000626,U00124,88.25,2024-01-03,completed,Pro,Chile
T0000627,U00124,89.91,2024-02-02,completed,Pro,Chile
T0000628,U00124,90.36,2024-03-03,completed,Pro,Chile
T0000629,U00124,89.8,2024-04-02,completed,Pro,Chile
T0000630,U00124,87.93,2024-05-02,completed,Pro,Chile
T0000631,U00124,89.69,2024-06-01,completed,Pro,Chile
T0000632,U00124,89.0,2024-07-01,completed,Pro,Chile
T0000633,U00124,88.1,2024-07-31,completed,Pro,Chile
T0000634,U00124,90.21,2024-08-30,completed,Pro,Chile
T0000635,U00124,90.34,2024-09-29,completed,Pro,Chile
T0000636,U00124,89.84,2024-10-29,completed,Pro,Chile
T0000637,U00124,88.28,2024-11-28,completed,Pro,Chile
T0000638,U00128,29.25,2023-12-17,completed,Basic,Brazil
T0000639,U00128,27.98,2024-01-16,completed,Basic,Brazil
T0000640,U00128,28.34,2024-02-15,completed,Basic,Brazil
T0000641,U00128,29.62,2024-03-16,completed,Basic,Brazil
T0000642,U00128,29.72,2024-04-15,completed,Basic,Brazil
T0000643,U00128,30.42,2024-05-15,completed,Basic,Brazil
T0000644,U00128,29.95,2024-06-14,completed,Basic,Brazil
T0000645,U00128,28.88,2024-07-14,completed,Basic,Brazil
T0000646,U00128,28.63,2024-08-13,completed,Basic,Brazil
T0000647,U00128,28.4,2024-09-12,completed,Basic,Brazil
T0000648,U00128,29.17,2024-10-12,completed,Basic,Brazil
T0000649,U00128,28.24,2024-11-11,completed,Basic,Brazil
T0000650,U00129,88.4,2023-07-28,completed,Pro,Colombia
T0000651,U00129,89.83,2023-08-27,completed,Pro,Colombia
T0000652,U00129,89.54,2023-09-26,completed,Pro,Colombia
T0000653,U00129,89.02,2023-10-26,completed,Pro,Colombia
T0000654,U00129,88.43,2023-11-25,completed,Pro,Colombia
T0000655,U00129,88.6,2023-12-25,completed,Pro,Colombia
T0000656,U00129,90.49,2024-01-24,completed,Pro,Colombia
T0000657,U00129,89.35,2024-02-23,completed,Pro,Colombia
T0000658,U00129,90.05,2024-03-24,completed,Pro,Colombia
T0000659,U00129,89.03,2024-04-23,completed,Pro,Colombia
T0000660,U00129,89.69,2024-05-23,completed,Pro,Colombia
T0000661,U00129,90.06,2024-06-22,completed,Pro,Colombia
T0000662,U00129,89.6,2024-07-22,completed,Pro,Colombia
T0000663,U00129,87.51,2024-08-21,completed,Pro,Colombia
T0000664,U00129,89.61,2024-09-20,completed,Pro,Colombia
T0000665,U00129,88.99,2024-10-20,completed,Pro,Colombia
T0000666,U00129,0.0,2024-11-19,failed,Pro,Colombia
T0000667,U00130,29.62,2023-09-24,completed,Basic,Chile
T0000668,U00130,30.07,2023-10-24,completed,Basic,Chile
T0000669,U00130,29.21,2023-11-23,completed,Basic,Chile
T0000670,U00130,28.16,2023-12-23,completed,Basic,Chile
T0000671,U00130,27.53,2024-01-22,completed,Basic,Chile
T0000672,U00130,29.63,2024-02-21,completed,Basic,Chile
T0000673,U00130,28.1,2024-03-22,completed,Basic,Chile
T0000674,U00130,28.47,2024-04-21,completed,Basic,Chile
T0000675,U00130,28.23,2024-05-21,completed,Basic,Chile
T0000676,U00130,29.0,2024-06-20,completed,Basic,Chile
T0000677,U00130,30.07,2024-07-20,completed,Basic,Chile
T0000678,U00130,28.36,2024-08-19,completed,Basic,Chile
T0000679,U00130,29.56,2024-09-18,completed,Basic,Chile
T0000680,U00130,27.98,2024-10-18,completed,Basic,Chile
T0000681,U00130,27.63,2024-11-17,completed,Basic,Chile
T0000682,U00132,29.42,2024-06-10,completed,Basic,Mexico
T0000683,U00132,30.43,2024-07-10,completed,Basic,Mexico
T0000684,U00132,30.42,2024-08-09,completed,Basic,Mexico
T0000685,U00132,0.0,2024-09-08,failed,Basic,Mexico
T0000686,U00132,30.21,2024-10-08,completed,Basic,Mexico
T0000687,U00132,28.46,2024-11-07,completed,Basic,Mexico
T0000688,U00134,87.96,2023-08-23,completed,Pro,Mexico
T0000689,U00134,89.31,2023-09-22,completed,Pro,Mexico
T0000690,U00134,0.0,2023-10-22,failed,Pro,Mexico
T0000691,U00134,88.14,2023-11-21,completed,Pro,Mexico
T0000692,U00134,87.82,2023-12-21,completed,Pro,Mexico
T0000693,U00134,87.6,2024-01-20,completed,Pro,Mexico
T0000694,U00134,88.7,2024-02-19,completed,Pro,Mexico
T0000695,U00134,89.32,2024-03-20,completed,Pro,Mexico
T0000696,U00134,89.21,2024-04-19,completed,Pro,Mexico
T0000697,U00134,88.83,2024-05-19,completed,Pro,Mexico
T0000698,U00134,90.16,2024-06-18,completed,Pro,Mexico
T0000699,U00134,89.05,2024-07-18,completed,Pro,Mexico
T0000700,U00134,89.03,2024-08-17,completed,Pro,Mexico
T0000701,U00134,89.84,2024-09-16,completed,Pro,Mexico
T0000702,U00134,90.23,2024-10-16,completed,Pro,Mexico
T0000703,U00134,88.1,2024-11-15,completed,Pro,Mexico
T0000704,U00135,29.59,2023-08-11,completed,Basic,Spain
T0000705,U00135,29.62,2023-09-10,completed,Basic,Spain
T0000706,U00135,28.95,2023-10-10,completed,Basic,Spain
T0000707,U00135,29.38,2023-11-09,completed,Basic,Spain
T0000708,U00135,27.97,2023-12-09,completed,Basic,Spain
T0000709,U00135,28.84,2024-01-08,completed,Basic,Spain
T0000710,U00135,28.99,2024-02-07,completed,Basic,Spain
T0000711,U00135,29.63,2024-03-08,completed,Basic,Spain
T0000712,U00135,30.3,2024-04-07,completed,Basic,Spain
T0000713,U00135,29.43,2024-05-07,completed,Basic,Spain
T0000714,U00135,27.93,2024-06-06,completed,Basic,Spain
T0000715,U00135,30.18,2024-07-06,completed,Basic,Spain
T0000716,U00135,27.67,2024-08-05,completed,Basic,Spain
T0000717,U00135,28.16,2024-09-04,completed,Basic,Spain
T0000718,U00135,29.17,2024-10-04,completed,Basic,Spain
T0000719,U00135,29.68,2024-11-03,completed,Basic,Spain
T0000720,U00136,28.93,2023-07-21,completed,Basic,Chile
T0000721,U00136,28.17,2023-08-20,completed,Basic,Chile
T0000722,U00136,29.87,2023-09-19,completed,Basic,Chile
T0000723,U00136,27.9,2023-10-19,completed,Basic,Chile
T0000724,U00136,30.19,2023-11-18,completed,Basic,Chile
T0000725,U00136,29.27,2023-12-18,completed,Basic,Chile
T0000726,U00136,27.52,2024-01-17,completed,Basic,Chile
T0000727,U00136,28.74,2024-02-16,completed,Basic,Chile
T0000728,U00136,29.76,2024-03-17,completed,Basic,Chile
T0000729,U00136,28.56,2024-04-16,completed,Basic,Chile
T0000730,U00136,30.36,2024-05-16,completed,Basic,Chile
T0000731,U00136,30.02,2024-06-15,completed,Basic,Chile
T0000732,U00136,29.61,2024-07-15,completed,Basic,Chile
T0000733,U00136,29.41,2024-08-14,completed,Basic,Chile
T0000734,U00136,28.94,2024-09-13,completed,Basic,Chile
T0000735,U00136,0.0,2024-10-13,failed,Basic,Chile
T0000736,U00136,29.01,2024-11-12,completed,Basic,Chile
T0000737,U00137,29.73,2023-10-26,completed,Basic,Chile
T0000738,U00137,28.07,2023-11-25,completed,Basic,Chile
T0000739,U00137,29.51,2023-12-25,completed,Basic,Chile
T0000740,U00137,29.28,2024-01-24,completed,Basic,Chile
T0000741,U00137,27.97,2024-02-23,completed,Basic,Chile
T0000742,U00137,28.08,2024-03-24,completed,Basic,Chile
T0000743,U00137,27.83,2024-04-23,completed,Basic,Chile
T0000744,U00137,29.88,2024-05-23,completed,Basic,Chile
T0000745,U00137,29.31,2024-06-22,completed,Basic,Chile
T0000746,U00137,29.21,2024-07-22,completed,Basic,Chile
T0000747,U00137,29.64,2024-08-21,completed,Basic,Chile
T0000748,U00137,29.1,2024-09-20,completed,Basic,Chile
T0000749,U00137,29.39,2024-10-20,completed,Basic,Chile
T0000750,U00137,29.15,2024-11-19,completed,Basic,Chile
T0000751,U00139,30.09,2023-10-26,completed,Basic,Chile
T0000752,U00139,28.0,2023-11-25,completed,Basic,Chile
T0000753,U00139,30.11,2023-12-25,completed,Basic,Chile
T0000754,U00139,28.51,2024-01-24,completed,Basic,Chile
T0000755,U00139,30.36,2024-02-23,completed,Basic,Chile
T0000756,U00139,27.95,2024-03-24,completed,Basic,Chile
T0000757,U00139,28.83,2024-04-23,completed,Basic,Chile
T0000758,U00139,28.72,2024-05-23,completed,Basic,Chile
T0000759,U00139,28.9,2024-06-22,completed,Basic,Chile
T0000760,U00139,28.03,2024-07-22,completed,Basic,Chile
T0000761,U00139,29.18,2024-08-21,completed,Basic,Chile
T0000762,U00139,30.2,2024-09-20,completed,Basic,Chile
T0000763,U00139,28.82,2024-10-20,completed,Basic,Chile
T0000764,U00139,28.8,2024-11-19,completed,Basic,Chile
T0000765,U00140,88.1,2023-07-27,completed,Pro,Colombia
T0000766,U00140,89.79,2023-08-26,completed,Pro,Colombia
T0000767,U00140,89.01,2023-09-25,completed,Pro,Colombia
T0000768,U00140,89.98,2023-10-25,completed,Pro,Colombia
T0000769,U00140,90.25,2023-11-24,completed,Pro,Colombia
T0000770,U00140,87.64,2023-12-24,completed,Pro,Colombia
T0000771,U00140,88.65,2024-01-23,completed,Pro,Colombia
T0000772,U00140,89.58,2024-02-22,completed,Pro,Colombia
T0000773,U00140,89.75,2024-03-23,completed,Pro,Colombia
T0000774,U00140,87.54,2024-04-22,completed,Pro,Colombia
T0000775,U00140,89.85,2024-05-22,completed,Pro,Colombia
T0000776,U00140,0.0,2024-06-21,failed,Pro,Colombia
T0000777,U00140,88.84,2024-07-21,completed,Pro,Colombia
T0000778,U00140,0.0,2024-08-20,failed,Pro,Colombia
T0000779,U00140,87.97,2024-09-19,completed,Pro,Colombia
T0000780,U00140,89.67,2024-10-19,completed,Pro,Colombia
T0000781,U00140,90.11,2024-11-18,completed,Pro,Colombia
T0000782,U00143,27.69,2023-11-01,completed,Basic,Colombia
T0000783,U00143,28.28,2023-12-01,completed,Basic,Colombia
T0000784,U00143,27.67,2023-12-31,completed,Basic,Colombia
T0000785,U00143,28.95,2024-01-30,completed,Basic,Colombia
T0000786,U00143,28.29,2024-02-29,completed,Basic,Colombia
T0000787,U00143,28.49,2024-03-30,completed,Basic,Colombia
T0000788,U00143,29.51,2024-04-29,completed,Basic,Colombia
T0000789,U00143,28.76,2024-05-29,completed,Basic,Colombia
T0000790,U00143,29.75,2024-06-28,completed,Basic,Colombia
T0000791,U00143,27.98,2024-07-28,completed,Basic,Colombia
T0000792,U00143,30.49,2024-08-27,completed,Basic,Colombia
T0000793,U00143,28.1,2024-09-26,completed,Basic,Colombia
T0000794,U00143,29.42,2024-10-26,completed,Basic,Colombia
T0000795,U00143,29.64,2024-11-25,completed,Basic,Colombia
T0000796,U00144,28.59,2024-09-11,completed,Basic,Chile
T0000797,U00144,29.93,2024-10-11,completed,Basic,Chile
T0000798,U00144,30.39,2024-11-10,completed,Basic,Chile
T0000799,U00145,29.78,2023-07-13,completed,Basic,Peru
T0000800,U00145,28.45,2023-08-12,completed,Basic,Peru
T0000801,U00145,28.08,2023-09-11,completed,Basic,Peru
T0000802,U00145,29.5,2023-10-11,completed,Basic,Peru
T0000803,U00145,30.16,2023-11-10,completed,Basic,Peru
T0000804,U00145,27.99,2023-12-10,completed,Basic,Peru
T0000805,U00145,27.87,2024-01-09,completed,Basic,Peru
T0000806,U00145,30.0,2024-02-08,completed,Basic,Peru
T0000807,U00145,29.51,2024-03-09,completed,Basic,Peru
T0000808,U00145,27.6,2024-04-08,completed,Basic,Peru
T0000809,U00145,30.33,2024-05-08,completed,Basic,Peru
T0000810,U00145,28.88,2024-06-07,completed,Basic,Peru
T0000811,U00145,28.67,2024-07-07,completed,Basic,Peru
T0000812,U00145,27.7,2024-08-06,completed,Basic,Peru
T0000813,U00145,0.0,2024-09-05,failed,Basic,Peru
T0000814,U00145,29.17,2024-10-05,completed,Basic,Peru
T0000815,U00145,29.08,2024-11-04,completed,Basic,Peru
T0000816,U00146,27.66,2024-07-05,completed,Basic,Peru
T0000817,U00146,30.43,2024-08-04,completed,Basic,Peru
T0000818,U00146,27.97,2024-09-03,completed,Basic,Peru
T0000819,U00146,0.0,2024-10-03,failed,Basic,Peru
T0000820,U00146,27.63,2024-11-02,completed,Basic,Peru
T0000821,U00149,0.0,2024-05-26,failed,Pro,Peru
